classifier,percentage,wfilter,measure,value
svc,80%,True,precision,0.984894259819
svc,80%,True,precision,0.976261127596
svc,80%,True,precision,0.938775510204
svc,80%,True,precision,0.944281524927
svc,80%,True,precision,0.892045454545
svc,80%,True,precision,0.964285714286
svc,80%,True,precision,0.973134328358
svc,80%,True,precision,0.964179104478
svc,80%,True,precision,0.97619047619
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,0.99696969697
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,0.996978851964
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,0.996951219512
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,0.996978851964
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,recall,1.0
svc,80%,True,f1_score,0.972727272727
svc,80%,True,f1_score,0.980392156863
svc,80%,True,f1_score,0.986506746627
svc,80%,True,f1_score,0.980568011958
svc,80%,True,f1_score,0.952959028832
svc,80%,True,f1_score,0.953662182362
svc,80%,True,f1_score,0.977238239757
svc,80%,True,f1_score,0.967065868263
svc,80%,True,f1_score,0.977443609023
svc,80%,True,f1_score,0.987915407855
svc,80%,True,f1_score,0.990881458967
svc,80%,True,f1_score,0.977238239757
svc,80%,True,f1_score,0.983308042489
svc,80%,True,f1_score,0.970414201183
svc,80%,True,f1_score,0.986466165414
svc,80%,True,f1_score,0.99243570348
svc,80%,True,f1_score,0.97619047619
svc,80%,True,f1_score,0.982035928144
svc,80%,True,f1_score,0.977168949772
svc,80%,True,f1_score,0.990825688073
svc,80%,True,f1_score,0.974512743628
svc,80%,True,f1_score,0.981927710843
svc,80%,True,f1_score,0.981981981982
svc,80%,True,f1_score,0.986425339367
svc,80%,True,f1_score,0.97256097561
svc,80%,True,f1_score,0.978915662651
svc,80%,True,f1_score,0.965517241379
svc,80%,True,f1_score,0.976331360947
svc,80%,True,f1_score,0.986466165414
svc,80%,True,f1_score,0.974281391831
svc,80%,True,f1_score,0.966666666667
svc,80%,True,f1_score,0.992526158445
svc,80%,True,f1_score,0.978915662651
svc,80%,True,f1_score,0.970326409496
svc,80%,True,f1_score,0.980213089802
svc,80%,True,f1_score,0.971684053651
svc,80%,True,f1_score,0.963746223565
svc,80%,True,f1_score,0.965517241379
svc,80%,True,f1_score,0.980213089802
svc,80%,True,f1_score,0.982300884956
svc,80%,True,f1_score,0.972891566265
svc,80%,True,f1_score,0.953242835596
svc,80%,True,f1_score,0.971255673222
svc,80%,True,f1_score,0.968515742129
svc,80%,True,f1_score,0.99245852187
svc,80%,True,f1_score,0.981762917933
svc,80%,True,f1_score,0.98502994012
svc,80%,True,f1_score,0.979104477612
svc,80%,True,f1_score,0.971342383107
svc,80%,True,f1_score,0.978915662651
svc,80%,True,f1_score,0.981981981982
svc,80%,True,f1_score,0.968609865471
svc,80%,True,f1_score,0.995502248876
svc,80%,True,f1_score,0.998500749625
svc,80%,True,f1_score,0.971599402093
svc,80%,True,f1_score,0.985207100592
svc,80%,True,f1_score,0.959398496241
svc,80%,True,f1_score,0.960960960961
svc,80%,True,f1_score,0.971168437026
svc,80%,True,f1_score,0.980392156863
svc,80%,True,f1_score,0.98502994012
svc,80%,True,f1_score,0.981873111782
svc,80%,True,f1_score,0.989505247376
svc,80%,True,f1_score,0.987915407855
svc,80%,True,f1_score,0.977443609023
svc,80%,True,f1_score,0.981818181818
svc,80%,True,f1_score,0.968609865471
svc,80%,True,f1_score,0.975609756098
svc,80%,True,f1_score,0.976047904192
svc,80%,True,f1_score,0.968229954614
svc,80%,True,f1_score,0.974436090226
svc,80%,True,f1_score,0.97583081571
svc,80%,True,f1_score,0.983458646617
svc,80%,True,f1_score,0.971599402093
svc,80%,True,f1_score,0.980392156863
svc,80%,True,f1_score,0.969788519637
svc,80%,True,f1_score,0.989473684211
svc,80%,True,f1_score,0.969788519637
svc,80%,True,f1_score,0.972891566265
svc,80%,True,f1_score,0.97176820208
svc,80%,True,f1_score,0.96251874063
svc,80%,True,f1_score,0.975535168196
svc,80%,True,f1_score,0.984939759036
svc,80%,True,f1_score,0.956780923994
svc,80%,True,f1_score,0.936296296296
svc,80%,True,f1_score,0.973053892216
svc,80%,True,f1_score,0.977375565611
svc,80%,True,f1_score,0.986217457887
svc,80%,True,f1_score,0.989505247376
svc,80%,True,f1_score,0.984939759036
svc,80%,True,f1_score,0.961194029851
svc,80%,True,f1_score,0.992389649924
svc,80%,True,f1_score,0.987987987988
svc,80%,True,f1_score,0.968421052632
svc,80%,True,f1_score,0.971342383107
svc,80%,True,f1_score,0.942942942943
svc,80%,True,f1_score,0.981818181818
svc,80%,True,f1_score,0.986384266263
svc,80%,True,f1_score,0.981762917933
svc,80%,True,f1_score,0.987951807229
knn,20%,True,precision,0.990196078431
knn,20%,True,precision,0.980769230769
knn,20%,True,precision,0.981818181818
knn,20%,True,precision,0.981132075472
knn,20%,True,precision,0.970588235294
knn,20%,True,precision,0.990196078431
knn,20%,True,precision,0.970873786408
knn,20%,True,precision,1.0
knn,20%,True,precision,0.990291262136
knn,20%,True,precision,0.990654205607
knn,20%,True,precision,0.980392156863
knn,20%,True,precision,0.990196078431
knn,20%,True,precision,1.0
knn,20%,True,precision,1.0
knn,20%,True,precision,0.990476190476
knn,20%,True,precision,0.990099009901
knn,20%,True,precision,0.989898989899
knn,20%,True,precision,0.990566037736
knn,20%,True,precision,0.990566037736
knn,20%,True,precision,0.961165048544
knn,20%,True,precision,0.960784313725
knn,20%,True,precision,0.990196078431
knn,20%,True,precision,0.990566037736
knn,20%,True,precision,0.990291262136
knn,20%,True,precision,0.990654205607
knn,20%,True,precision,0.990196078431
knn,20%,True,precision,0.980392156863
knn,20%,True,precision,1.0
knn,20%,True,precision,0.980198019802
knn,20%,True,precision,0.990654205607
knn,20%,True,precision,0.980582524272
knn,20%,True,precision,0.980198019802
knn,20%,True,precision,0.990566037736
knn,20%,True,precision,0.990740740741
knn,20%,True,precision,0.990384615385
knn,20%,True,precision,0.990384615385
knn,20%,True,precision,1.0
knn,20%,True,precision,1.0
knn,20%,True,precision,0.980952380952
knn,20%,True,precision,0.971428571429
knn,20%,True,precision,0.981651376147
knn,20%,True,precision,0.981308411215
knn,20%,True,precision,0.989473684211
knn,20%,True,precision,0.990099009901
knn,20%,True,precision,0.971698113208
knn,20%,True,precision,1.0
knn,20%,True,precision,0.990291262136
knn,20%,True,precision,0.980769230769
knn,20%,True,precision,0.990196078431
knn,20%,True,precision,0.971428571429
knn,20%,True,precision,1.0
knn,20%,True,precision,0.980582524272
knn,20%,True,precision,0.980769230769
knn,20%,True,precision,0.972222222222
knn,20%,True,precision,0.990566037736
knn,20%,True,precision,0.97247706422
knn,20%,True,precision,0.990476190476
knn,20%,True,precision,1.0
knn,20%,True,precision,0.980392156863
knn,20%,True,precision,0.981132075472
knn,20%,True,precision,0.990654205607
knn,20%,True,precision,0.990384615385
knn,20%,True,precision,1.0
knn,20%,True,precision,0.990291262136
knn,20%,True,precision,0.990476190476
knn,20%,True,precision,1.0
knn,20%,True,precision,1.0
knn,20%,True,precision,0.990384615385
knn,20%,True,precision,0.99
knn,20%,True,precision,0.990291262136
knn,20%,True,precision,0.990384615385
knn,20%,True,precision,1.0
knn,20%,True,precision,0.971962616822
knn,20%,True,precision,0.990654205607
knn,20%,True,precision,0.990476190476
knn,20%,True,precision,0.990566037736
knn,20%,True,precision,1.0
knn,20%,True,precision,0.990476190476
knn,20%,True,precision,0.990566037736
knn,20%,True,precision,1.0
knn,20%,True,precision,0.990196078431
knn,20%,True,precision,0.970873786408
knn,20%,True,precision,1.0
knn,20%,True,precision,0.981132075472
knn,20%,True,precision,0.971962616822
knn,20%,True,precision,0.971698113208
knn,20%,True,precision,0.962962962963
knn,20%,True,precision,0.970297029703
knn,20%,True,precision,0.981651376147
knn,20%,True,precision,0.981308411215
knn,20%,True,precision,0.990291262136
knn,20%,True,precision,0.981481481481
knn,20%,True,precision,0.971153846154
knn,20%,True,precision,0.962264150943
knn,20%,True,precision,0.990566037736
knn,20%,True,precision,0.990476190476
knn,20%,True,precision,0.990476190476
knn,20%,True,precision,0.981132075472
knn,20%,True,precision,1.0
knn,20%,True,precision,0.981308411215
knn,20%,True,recall,0.943925233645
knn,20%,True,recall,0.980769230769
knn,20%,True,recall,0.955752212389
knn,20%,True,recall,0.971962616822
knn,20%,True,recall,0.951923076923
knn,20%,True,recall,0.935185185185
knn,20%,True,recall,0.909090909091
knn,20%,True,recall,0.906779661017
knn,20%,True,recall,0.902654867257
knn,20%,True,recall,0.929824561404
knn,20%,True,recall,0.952380952381
knn,20%,True,recall,0.935185185185
knn,20%,True,recall,0.981651376147
knn,20%,True,recall,0.871794871795
knn,20%,True,recall,0.904347826087
knn,20%,True,recall,0.943396226415
knn,20%,True,recall,0.875
knn,20%,True,recall,0.945945945946
knn,20%,True,recall,0.945945945946
knn,20%,True,recall,0.942857142857
knn,20%,True,recall,0.95145631068
knn,20%,True,recall,0.961904761905
knn,20%,True,recall,0.921052631579
knn,20%,True,recall,0.894736842105
knn,20%,True,recall,0.921739130435
knn,20%,True,recall,0.918181818182
knn,20%,True,recall,0.900900900901
knn,20%,True,recall,0.963963963964
knn,20%,True,recall,0.933962264151
knn,20%,True,recall,0.921739130435
knn,20%,True,recall,0.918181818182
knn,20%,True,recall,0.916666666667
knn,20%,True,recall,0.9375
knn,20%,True,recall,0.906779661017
knn,20%,True,recall,0.927927927928
knn,20%,True,recall,0.911504424779
knn,20%,True,recall,0.924369747899
knn,20%,True,recall,0.932203389831
knn,20%,True,recall,0.927927927928
knn,20%,True,recall,0.953271028037
knn,20%,True,recall,0.955357142857
knn,20%,True,recall,0.9375
knn,20%,True,recall,0.903846153846
knn,20%,True,recall,0.943396226415
knn,20%,True,recall,0.919642857143
knn,20%,True,recall,0.963636363636
knn,20%,True,recall,0.927272727273
knn,20%,True,recall,0.944444444444
knn,20%,True,recall,0.848739495798
knn,20%,True,recall,0.980769230769
knn,20%,True,recall,0.963636363636
knn,20%,True,recall,0.943925233645
knn,20%,True,recall,0.980769230769
knn,20%,True,recall,0.972222222222
knn,20%,True,recall,0.913043478261
knn,20%,True,recall,0.946428571429
knn,20%,True,recall,0.904347826087
knn,20%,True,recall,0.947826086957
knn,20%,True,recall,0.934579439252
knn,20%,True,recall,0.928571428571
knn,20%,True,recall,0.883333333333
knn,20%,True,recall,0.927927927928
knn,20%,True,recall,0.921052631579
knn,20%,True,recall,0.879310344828
knn,20%,True,recall,0.945454545455
knn,20%,True,recall,0.822033898305
knn,20%,True,recall,0.952830188679
knn,20%,True,recall,0.971698113208
knn,20%,True,recall,0.942857142857
knn,20%,True,recall,0.962264150943
knn,20%,True,recall,0.936363636364
knn,20%,True,recall,0.930434782609
knn,20%,True,recall,0.945454545455
knn,20%,True,recall,0.938053097345
knn,20%,True,recall,0.954128440367
knn,20%,True,recall,0.972222222222
knn,20%,True,recall,0.905172413793
knn,20%,True,recall,0.936936936937
knn,20%,True,recall,0.972222222222
knn,20%,True,recall,0.920353982301
knn,20%,True,recall,0.885964912281
knn,20%,True,recall,0.970873786408
knn,20%,True,recall,0.938053097345
knn,20%,True,recall,0.962962962963
knn,20%,True,recall,0.962962962963
knn,20%,True,recall,0.953703703704
knn,20%,True,recall,0.971962616822
knn,20%,True,recall,0.98
knn,20%,True,recall,0.981651376147
knn,20%,True,recall,0.921052631579
knn,20%,True,recall,0.910714285714
knn,20%,True,recall,0.929824561404
knn,20%,True,recall,0.90990990991
knn,20%,True,recall,0.953271028037
knn,20%,True,recall,0.9375
knn,20%,True,recall,0.888888888889
knn,20%,True,recall,0.912280701754
knn,20%,True,recall,0.962962962963
knn,20%,True,recall,0.885964912281
knn,20%,True,recall,0.929203539823
knn,20%,True,f1_score,0.966507177033
knn,20%,True,f1_score,0.980769230769
knn,20%,True,f1_score,0.968609865471
knn,20%,True,f1_score,0.976525821596
knn,20%,True,f1_score,0.961165048544
knn,20%,True,f1_score,0.961904761905
knn,20%,True,f1_score,0.93896713615
knn,20%,True,f1_score,0.951111111111
knn,20%,True,f1_score,0.944444444444
knn,20%,True,f1_score,0.9592760181
knn,20%,True,f1_score,0.966183574879
knn,20%,True,f1_score,0.961904761905
knn,20%,True,f1_score,0.990740740741
knn,20%,True,f1_score,0.931506849315
knn,20%,True,f1_score,0.945454545455
knn,20%,True,f1_score,0.966183574879
knn,20%,True,f1_score,0.928909952607
knn,20%,True,f1_score,0.967741935484
knn,20%,True,f1_score,0.967741935484
knn,20%,True,f1_score,0.951923076923
knn,20%,True,f1_score,0.956097560976
knn,20%,True,f1_score,0.975845410628
knn,20%,True,f1_score,0.954545454545
knn,20%,True,f1_score,0.940092165899
knn,20%,True,f1_score,0.954954954955
knn,20%,True,f1_score,0.952830188679
knn,20%,True,f1_score,0.93896713615
knn,20%,True,f1_score,0.981651376147
knn,20%,True,f1_score,0.95652173913
knn,20%,True,f1_score,0.954954954955
knn,20%,True,f1_score,0.948356807512
knn,20%,True,f1_score,0.947368421053
knn,20%,True,f1_score,0.963302752294
knn,20%,True,f1_score,0.946902654867
knn,20%,True,f1_score,0.958139534884
knn,20%,True,f1_score,0.94930875576
knn,20%,True,f1_score,0.960698689956
knn,20%,True,f1_score,0.964912280702
knn,20%,True,f1_score,0.953703703704
knn,20%,True,f1_score,0.962264150943
knn,20%,True,f1_score,0.968325791855
knn,20%,True,f1_score,0.958904109589
knn,20%,True,f1_score,0.94472361809
knn,20%,True,f1_score,0.966183574879
knn,20%,True,f1_score,0.94495412844
knn,20%,True,f1_score,0.981481481481
knn,20%,True,f1_score,0.957746478873
knn,20%,True,f1_score,0.962264150943
knn,20%,True,f1_score,0.914027149321
knn,20%,True,f1_score,0.976076555024
knn,20%,True,f1_score,0.981481481481
knn,20%,True,f1_score,0.961904761905
knn,20%,True,f1_score,0.980769230769
knn,20%,True,f1_score,0.972222222222
knn,20%,True,f1_score,0.950226244344
knn,20%,True,f1_score,0.9592760181
knn,20%,True,f1_score,0.945454545455
knn,20%,True,f1_score,0.973214285714
knn,20%,True,f1_score,0.956937799043
knn,20%,True,f1_score,0.954128440367
knn,20%,True,f1_score,0.933920704846
knn,20%,True,f1_score,0.958139534884
knn,20%,True,f1_score,0.958904109589
knn,20%,True,f1_score,0.931506849315
knn,20%,True,f1_score,0.967441860465
knn,20%,True,f1_score,0.902325581395
knn,20%,True,f1_score,0.975845410628
knn,20%,True,f1_score,0.980952380952
knn,20%,True,f1_score,0.965853658537
knn,20%,True,f1_score,0.976076555024
knn,20%,True,f1_score,0.96261682243
knn,20%,True,f1_score,0.963963963964
knn,20%,True,f1_score,0.958525345622
knn,20%,True,f1_score,0.963636363636
knn,20%,True,f1_score,0.971962616822
knn,20%,True,f1_score,0.981308411215
knn,20%,True,f1_score,0.950226244344
knn,20%,True,f1_score,0.962962962963
knn,20%,True,f1_score,0.981308411215
knn,20%,True,f1_score,0.958525345622
knn,20%,True,f1_score,0.935185185185
knn,20%,True,f1_score,0.970873786408
knn,20%,True,f1_score,0.96803652968
knn,20%,True,f1_score,0.971962616822
knn,20%,True,f1_score,0.967441860465
knn,20%,True,f1_score,0.96261682243
knn,20%,True,f1_score,0.967441860465
knn,20%,True,f1_score,0.975124378109
knn,20%,True,f1_score,0.981651376147
knn,20%,True,f1_score,0.950226244344
knn,20%,True,f1_score,0.948837209302
knn,20%,True,f1_score,0.954954954955
knn,20%,True,f1_score,0.939534883721
knn,20%,True,f1_score,0.957746478873
knn,20%,True,f1_score,0.963302752294
knn,20%,True,f1_score,0.936936936937
knn,20%,True,f1_score,0.949771689498
knn,20%,True,f1_score,0.971962616822
knn,20%,True,f1_score,0.939534883721
knn,20%,True,f1_score,0.954545454545
knn,20%,True,precision,0.982035928144
knn,20%,True,precision,0.993975903614
knn,20%,True,precision,0.984662576687
knn,20%,True,precision,0.990909090909
knn,20%,True,precision,0.98502994012
knn,20%,True,precision,0.979041916168
knn,20%,True,precision,0.96996996997
knn,20%,True,precision,0.966565349544
knn,20%,True,precision,0.966966966967
knn,20%,True,precision,0.975683890578
knn,20%,True,precision,0.98502994012
knn,20%,True,precision,0.979041916168
knn,20%,True,precision,0.993920972644
knn,20%,True,precision,0.955089820359
knn,20%,True,precision,0.966767371601
knn,20%,True,precision,0.982089552239
knn,20%,True,precision,0.958456973294
knn,20%,True,precision,0.981818181818
knn,20%,True,precision,0.981818181818
knn,20%,True,precision,0.981981981982
knn,20%,True,precision,0.98502994012
knn,20%,True,precision,0.988023952096
knn,20%,True,precision,0.972727272727
knn,20%,True,precision,0.963963963964
knn,20%,True,precision,0.9726443769
knn,20%,True,precision,0.973053892216
knn,20%,True,precision,0.967065868263
knn,20%,True,precision,0.987841945289
knn,20%,True,precision,0.979104477612
knn,20%,True,precision,0.9726443769
knn,20%,True,precision,0.972972972973
knn,20%,True,precision,0.973134328358
knn,20%,True,precision,0.978787878788
knn,20%,True,precision,0.966463414634
knn,20%,True,precision,0.975903614458
knn,20%,True,precision,0.969879518072
knn,20%,True,precision,0.972392638037
